,site,datetime,flow,dayofyear,min,max,10,25,50,75,90
518891,GYB,2023-06-02 16:00:00,2831.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518892,GYB,2023-06-02 16:15:00,2822.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518893,GYB,2023-06-02 16:30:00,2813.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518894,GYB,2023-06-02 16:45:00,2813.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518895,GYB,2023-06-02 17:00:00,2805.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518896,GYB,2023-06-02 17:15:00,2929.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518897,GYB,2023-06-02 17:30:00,2822.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518898,GYB,2023-06-02 17:45:00,2938.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518899,GYB,2023-06-02 18:00:00,2902.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518900,GYB,2023-06-02 18:15:00,2947.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518901,GYB,2023-06-02 18:30:00,2965.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518902,GYB,2023-06-02 18:45:00,2965.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518903,GYB,2023-06-02 19:00:00,3001.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518904,GYB,2023-06-02 19:15:00,3074.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518905,GYB,2023-06-02 19:30:00,3102.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518906,GYB,2023-06-02 19:45:00,3148.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518907,GYB,2023-06-02 20:00:00,3195.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518908,GYB,2023-06-02 20:15:00,3232.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518909,GYB,2023-06-02 20:30:00,3270.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518910,GYB,2023-06-02 20:45:00,3309.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518911,GYB,2023-06-02 21:00:00,3366.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518912,GYB,2023-06-02 21:15:00,3395.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518913,GYB,2023-06-02 21:30:00,3415.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
